epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,8261.3,0.6985,0.50689,0.81927,0.90478,0.86942,0.93275,0.51893,1.49861,0.88621,0.96081,0.000324732,0.000324732,0.000324732
124,8320.53,0.64138,0.48024,0.81688,0.94007,0.85621,0.93277,0.5166,1.53754,0.87812,0.97237,0.000313729,0.000313729,0.000313729
125,8386.29,0.65341,0.48825,0.82613,0.94917,0.84967,0.93124,0.50035,1.55945,0.8949,0.97551,0.000302727,0.000302727,0.000302727
126,8441.88,0.65444,0.49092,0.81414,0.91106,0.87033,0.93253,0.51308,1.54019,0.88807,0.96788,0.000291725,0.000291725,0.000291725
127,8506.9,0.61247,0.46685,0.8231,0.92277,0.85902,0.93394,0.51408,1.51055,0.8673,0.96042,0.000280723,0.000280723,0.000280723
128,8572.22,0.62957,0.47466,0.81128,0.87898,0.90196,0.93706,0.52488,1.50362,0.86419,0.96123,0.000269721,0.000269721,0.000269721
129,8636.29,0.63759,0.48234,0.81608,0.90767,0.87582,0.93177,0.52655,1.50316,0.87485,0.96345,0.000258718,0.000258718,0.000258718
130,8705.79,0.6597,0.49,0.83098,0.94633,0.84967,0.92822,0.52052,1.51065,0.88818,0.96343,0.000247716,0.000247716,0.000247716
131,8772.22,0.56754,0.45772,0.823,0.89474,0.88889,0.93086,0.52759,1.50915,0.88312,0.9593,0.000236714,0.000236714,0.000236714
132,8840.1,0.60336,0.4773,0.81268,0.92766,0.84967,0.91235,0.52334,1.48718,0.8944,0.95101,0.000225712,0.000225712,0.000225712
133,8904.83,0.64317,0.46614,0.81891,0.90755,0.84314,0.89759,0.52744,1.4764,0.90612,0.9489,0.00021471,0.00021471,0.00021471
134,8970.2,0.6128,0.47002,0.81968,0.89865,0.86928,0.91204,0.52446,1.48191,0.90669,0.95267,0.000203707,0.000203707,0.000203707
135,9041.54,0.62542,0.46647,0.81207,0.89759,0.86928,0.91168,0.52646,1.4907,0.90361,0.95471,0.000192705,0.000192705,0.000192705
136,9109.12,0.61346,0.46344,0.81775,0.89865,0.86928,0.91156,0.51866,1.5093,0.90568,0.95616,0.000181703,0.000181703,0.000181703
137,9175.37,0.59569,0.46818,0.81558,0.89796,0.86275,0.90806,0.51798,1.50498,0.91137,0.95338,0.000170701,0.000170701,0.000170701
