epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,5917.16,0.34937,0.32666,0.85915,0.92405,0.83339,0.9263,0.72192,0.75128,0.68211,1.05641,0.000379743,0.000379743,0.000379743
119,5964.41,0.35169,0.315,0.84396,0.94462,0.81775,0.9234,0.7091,0.74255,0.69688,1.05159,0.00036874,0.00036874,0.00036874
120,6012.01,0.34707,0.32925,0.8456,0.91735,0.83629,0.92275,0.71704,0.72439,0.69099,1.03621,0.000357738,0.000357738,0.000357738
121,6059.38,0.32768,0.30848,0.85592,0.92256,0.83562,0.92703,0.72957,0.71512,0.68693,1.03237,0.000346736,0.000346736,0.000346736
122,6106.35,0.3353,0.31579,0.84404,0.94505,0.82464,0.92885,0.73203,0.71523,0.68921,1.03927,0.000335734,0.000335734,0.000335734
123,6153.32,0.37252,0.3288,0.85678,0.93176,0.82877,0.9291,0.71483,0.74218,0.6964,1.05991,0.000324732,0.000324732,0.000324732
124,6200.41,0.35773,0.31115,0.85976,0.95735,0.80822,0.93924,0.734,0.73144,0.65072,1.05871,0.000313729,0.000313729,0.000313729
125,6247.61,0.32883,0.29746,0.85107,0.95233,0.82104,0.94116,0.75181,0.71974,0.62327,1.04728,0.000302727,0.000302727,0.000302727
126,6294.65,0.32132,0.29842,0.84566,0.95109,0.81507,0.94856,0.75493,0.71904,0.61427,1.04306,0.000291725,0.000291725,0.000291725
127,6341.86,0.34556,0.31472,0.85952,0.84984,0.91096,0.94579,0.75821,0.72009,0.60373,1.04538,0.000280723,0.000280723,0.000280723
128,6389.18,0.35436,0.32071,0.86269,0.93713,0.81679,0.94131,0.74002,0.72269,0.61702,1.05712,0.000269721,0.000269721,0.000269721
129,6436.22,0.33354,0.31532,0.85184,0.94099,0.82192,0.94202,0.73896,0.73089,0.63183,1.06483,0.000258718,0.000258718,0.000258718
130,6483.22,0.31124,0.28161,0.84017,0.89616,0.85616,0.94343,0.74295,0.73138,0.63352,1.06619,0.000247716,0.000247716,0.000247716
131,6530.5,0.32186,0.28795,0.84102,0.89818,0.87671,0.94441,0.74501,0.7413,0.63284,1.07626,0.000236714,0.000236714,0.000236714
132,6577.52,0.32088,0.29378,0.84362,0.94517,0.82652,0.94349,0.74892,0.75667,0.6389,1.07184,0.000225712,0.000225712,0.000225712
133,6624.87,0.32994,0.29149,0.83191,0.88551,0.88356,0.94374,0.74656,0.74023,0.64062,1.05488,0.00021471,0.00021471,0.00021471
134,6673.07,0.32419,0.3126,0.85128,0.88161,0.87671,0.9408,0.74676,0.72344,0.64015,1.04649,0.000203707,0.000203707,0.000203707
135,6724.22,0.31473,0.28648,0.83339,0.89335,0.86065,0.94083,0.74603,0.71812,0.63745,1.0459,0.000192705,0.000192705,0.000192705
136,6776.7,0.31439,0.2979,0.84174,0.8998,0.86113,0.94018,0.75149,0.70765,0.63414,1.04167,0.000181703,0.000181703,0.000181703
137,6825.45,0.30088,0.28388,0.83432,0.91216,0.85357,0.94121,0.75056,0.70268,0.62492,1.03844,0.000170701,0.000170701,0.000170701
138,6875.38,0.30585,0.29169,0.83728,0.92562,0.85616,0.94048,0.75249,0.69332,0.62136,1.02908,0.000159699,0.000159699,0.000159699
